 time, start,  dur,     perc,  X,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      
 8673, 293314, 001873,  1.873, X,    -00189, -00007, 008402,    -00035, 000074, -00032,    
 8673, 295212, 001877,  1.877, X,    -00184, -00018, 008380,    -00031, 000076, -00027,    
 8673, 297113, 001874,  1.874, X,    -00231, 000011, 008344,    -00037, 000079, -00028,    
 8673, 299012, 001879,  1.879, X,    -00208, 000017, 008417,    -00040, 000077, -00035,    
 8673, 300915, 001878,  1.878, X,    -00191, 000008, 008368,    -00037, 000072, -00034,    
 8673, 302817, 001876,  1.876, X,    -00182, -00016, 008385,    -00039, 000076, -00038,    
 8673, 304718, 001873,  1.873, X,    -00199, 000010, 008364,    -00033, 000076, -00033,    
 8673, 306616, 001876,  1.876, X,    -00215, 000014, 008391,    -00029, 000071, -00039,    
 8673, 308515, 001879,  1.879, X,    -00190, -00059, 008423,    -00049, 000074, -00032,    
 8673, 310419, 001876,  1.876, X,    -00149, -00006, 008404,    -00043, 000081, -00029,    
 8673, 312319, 001875,  1.875, X,    -00158, 000013, 008408,    -00035, 000071, -00037,    
 8673, 314218, 001875,  1.875, X,    -00183, -00006, 008331,    -00036, 000074, -00032,    
 8673, 316118, 001875,  1.875, X,    -00200, -00007, 008392,    -00038, 000080, -00029,    
 8673, 318018, 001875,  1.875, X,    -00212, 000015, 008370,    -00042, 000075, -00036,    
 8673, 319917, 001875,  1.875, X,    -00201, 000020, 008343,    -00037, 000078, -00028,    
 8673, 321818, 001874,  1.874, X,    -00204, 000001, 008368,    -00034, 000081, -00017,    
 8673, 323717, 001876,  1.876, X,    -00192, -00008, 008360,    -00033, 000081, -00028,    
 8673, 325659, 001888,  1.888, X,    -00225, 000015, 008346,    -00036, 000079, -00032,    
 8673, 327574, 001883,  1.883, X,    -00167, -00039, 008416,    -00030, 000077, -00030,    
 8673, 329483, 001878,  1.878, X,    -00166, -00024, 008345,    -00041, 000079, -00028,    
 8673, 331387, 001876,  1.876, X,    -00210, -00014, 008315,    -00030, 000079, -00036,    
 8673, 333289, 001873,  1.873, X,    -00207, -00005, 008387,    -00034, 000081, -00031,    
 8673, 335187, 001874,  1.874, X,    -00204, -00034, 008434,    -00034, 000078, -00030,    
 8673, 337087, 001874,  1.874, X,    -00194, 000006, 008371,    -00032, 000066, -00034,    
 8673, 338986, 001878,  1.878, X,    -00195, 000015, 008370,    -00037, 000071, -00032,    
 8673, 340889, 001876,  1.876, X,    -00180, 000010, 008361,    -00031, 000080, -00038,    
 8673, 342791, 001876,  1.876, X,    -00193, -00028, 008400,    -00027, 000085, -00038,    
 8673, 344692, 001875,  1.875, X,    -00192, -00007, 008374,    -00034, 000070, -00038,    
 8673, 346591, 001881,  1.881, X,    -00215, 000028, 008338,    -00038, 000075, -00035,    
 8673, 348497, 001876,  1.876, X,    -00207, -00031, 008402,    -00036, 000083, -00029,    
 8673, 350399, 001876,  1.876, X,    -00203, -00022, 008370,    -00030, 000082, -00029,    
 8673, 352300, 001874,  1.874, X,    -00220, -00006, 008348,    -00038, 000073, -00029,    
 8673, 354199, 001874,  1.874, X,    -00221, -00032, 008336,    -00039, 000078, -00029,    
 8673, 356098, 001875,  1.875, X,    -00222, -00037, 008355,    -00038, 000083, -00038,    
 8673, 357998, 001874,  1.874, X,    -00222, -00023, 008382,    -00035, 000075, -00035,    
 8673, 359896, 001875,  1.875, X,    -00244, -00032, 008320,    -00030, 000073, -00035,    
 8673, 361796, 001876,  1.876, X,    -00227, -00049, 008370,    -00031, 000076, -00037,    
 8673, 363697, 001875,  1.875, X,    -00208, -00027, 008359,    -00038, 000064, -00034,    
 8673, 365596, 001880,  1.880, X,    -00174, -00003, 008338,    -00036, 000077, -00030,    
 8673, 367500, 001874,  1.874, X,    -00226, -00024, 008387,    -00039, 000086, -00026,    
 8673, 369398, 001876,  1.876, X,    -00199, -00010, 008423,    -00036, 000085, -00036,    
 8673, 371300, 001875,  1.875, X,    -00210, -00037, 008384,    -00032, 000080, -00035,    
 8673, 373200, 001875,  1.875, X,    -00227, -00031, 008380,    -00034, 000082, -00031,    
 8673, 375099, 001875,  1.875, X,    -00219, -00011, 008419,    -00035, 000076, -00029,    
 8673, 376999, 001874,  1.874, X,    -00220, -00014, 008393,    -00035, 000070, -00025,    
 8673, 378898, 001878,  1.878, X,    -00239, -00001, 008444,    -00032, 000072, -00032,    
 8673, 380801, 001876,  1.876, X,    -00226, -00003, 008407,    -00035, 000077, -00038,    
 8673, 382702, 001876,  1.876, X,    -00217, -00030, 008383,    -00035, 000079, -00029,    
 8673, 384602, 001879,  1.879, X,    -00235, -00007, 008390,    -00040, 000073, -00037,    
 8673, 386506, 001873,  1.873, X,    -00229, -00047, 008326,    -00037, 000070, -00040,    
 8673, 388403, 001878,  1.878, X,    -00236, -00016, 008291,    -00037, 000079, -00031,    
 8673, 390307, 001875,  1.875, X,    -00235, -00012, 008404,    -00040, 000089, -00026,    
 8673, 392207, 001873,  1.873, X,    -00245, -00006, 008441,    -00036, 000074, -00030,    
 8673, 394105, 001874,  1.874, X,    -00198, -00005, 008342,    -00035, 000071, -00031,    
 8673, 396005, 001874,  1.874, X,    -00213, -00032, 008307,    -00039, 000075, -00032,    
 8673, 397904, 001874,  1.874, X,    -00208, 000000, 008382,    -00037, 000077, -00027,    
 8673, 399802, 001877,  1.877, X,    -00200, -00023, 008383,    -00038, 000082, -00021,    
 8673, 401705, 001877,  1.877, X,    -00234, -00010, 008403,    -00029, 000081, -00035,    
 8673, 403608, 001874,  1.874, X,    -00237, -00031, 008403,    -00028, 000081, -00035,    
 8673, 405507, 001874,  1.874, X,    -00219, -00028, 008344,    -00029, 000076, -00028,    
 8673, 407407, 001875,  1.875, X,    -00240, -00034, 008346,    -00037, 000081, -00032,    
 8673, 409349, 001891,  1.891, X,    -00231, -00065, 008385,    -00039, 000079, -00031,    
 8673, 411267, 001877,  1.877, X,    -00211, -00045, 008399,    -00034, 000074, -00029,    
 8673, 413170, 001876,  1.876, X,    -00177, -00022, 008425,    -00036, 000080, -00040,    
 8673, 415071, 001884,  1.884, X,    -00192, -00001, 008404,    -00034, 000080, -00040,    
 8673, 416984, 001877,  1.877, X,    -00214, -00031, 008358,    -00026, 000076, -00033,    
 8673, 418886, 001880,  1.880, X,    -00248, -00025, 008398,    -00031, 000077, -00037,    
 8673, 420791, 001875,  1.875, X,    -00212, -00048, 008397,    -00041, 000073, -00033,    
 8673, 422691, 001875,  1.875, X,    -00230, -00010, 008346,    -00035, 000073, -00033,    
 8673, 424591, 001883,  1.883, X,    -00202, -00006, 008403,    -00027, 000069, -00029,    
 8673, 426498, 001875,  1.875, X,    -00232, -00019, 008355,    -00033, 000074, -00037,    
 8673, 428397, 001879,  1.879, X,    -00239, -00010, 008390,    -00032, 000069, -00040,    
 8673, 430302, 001874,  1.874, X,    -00230, -00034, 008312,    -00034, 000070, -00036,    
 8673, 432201, 001875,  1.875, X,    -00192, -00044, 008414,    -00031, 000070, -00036,    
 8673, 434101, 001876,  1.876, X,    -00150, -00034, 008395,    -00034, 000083, -00035,    
 8673, 436002, 001874,  1.874, X,    -00220, 000003, 008404,    -00034, 000084, -00031,    
 8673, 437901, 001875,  1.875, X,    -00217, -00004, 008379,    -00035, 000076, -00034,    
 8673, 439799, 001878,  1.878, X,    -00206, -00011, 008418,    -00032, 000075, -00039,    
 8673, 441703, 001877,  1.877, X,    -00188, -00019, 008381,    -00023, 000076, -00040,    
 8673, 443610, 001876,  1.876, X,    -00206, 000001, 008375,    -00026, 000079, -00038,    
 8673, 445511, 001873,  1.873, X,    -00188, 000000, 008372,    -00034, 000075, -00039,    
 8673, 447409, 001874,  1.874, X,    -00198, -00020, 008355,    -00030, 000080, -00032,    
 8673, 449308, 001879,  1.879, X,    -00216, -00048, 008367,    -00037, 000074, -00036,    
 8673, 451211, 001875,  1.875, X,    -00217, -00005, 008427,    -00035, 000080, -00031,    
 8673, 453111, 001874,  1.874, X,    -00193, -00019, 008419,    -00032, 000073, -00029,    
 8673, 455010, 001876,  1.876, X,    -00183, -00003, 008365,    -00030, 000074, -00034,    
 8673, 456910, 001874,  1.874, X,    -00200, -00027, 008329,    -00038, 000080, -00035,    
 8673, 458809, 001880,  1.880, X,    -00210, -00016, 008351,    -00028, 000086, -00034,    
 8673, 460715, 001879,  1.879, X,    -00205, -00018, 008381,    -00028, 000079, -00033,    
 8673, 462619, 001876,  1.876, X,    -00212, -00002, 008383,    -00035, 000082, -00039,    
 8673, 464519, 001874,  1.874, X,    -00209, -00027, 008378,    -00034, 000077, -00041,    
 8673, 466418, 001874,  1.874, X,    -00195, -00015, 008422,    -00033, 000077, -00030,    
 8673, 468317, 001878,  1.878, X,    -00205, -00030, 008387,    -00038, 000078, -00033,    
 8673, 470221, 001876,  1.876, X,    -00247, -00028, 008321,    -00028, 000072, -00031,    
 8673, 472122, 001874,  1.874, X,    -00198, -00005, 008400,    -00032, 000066, -00034,    
 8673, 474020, 001874,  1.874, X,    -00215, 000010, 008342,    -00040, 000071, -00030,    
 8673, 475919, 001874,  1.874, X,    -00250, -00025, 008342,    -00035, 000077, -00031,    
 8673, 477818, 001874,  1.874, X,    -00214, -00049, 008341,    -00030, 000079, -00036,    
 8673, 479716, 001878,  1.878, X,    -00206, -00015, 008384,    -00034, 000075, -00036,    
 8673, 481619, 001877,  1.877, X,    -00227, -00011, 008387,    -00035, 000077, -00028,    
 8673, 483520, 001876,  1.876, X,    -00229, 000027, 008411,    -00036, 000077, -00038,    
 8673, 485422, 001872,  1.872, X,    -00175, 000009, 008357,    -00032, 000080, -00038,    
 8673, 487319, 001874,  1.874, X,    -00188, -00006, 008410,    -00029, 000078, -00029,    
 8673, 489218, 001877,  1.877, X,    -00189, 000000, 008396,    -00034, 000078, -00036,    
 8673, 491120, 001876,  1.876, X,    -00209, 000011, 008392,    -00028, 000079, -00036,    
 8673, 493020, 001875,  1.875, X,    -00193, 000001, 008412,    -00035, 000071, -00032,    
 8673, 494975, 001890,  1.890, X,    -00218, -00015, 008398,    -00033, 000080, -00032,    
 8673, 496894, 001877,  1.877, X,    -00179, 000006, 008383,    -00035, 000080, -00034,    
 8673, 498796, 001879,  1.879, X,    -00226, -00016, 008411,    -00035, 000076, -00035,    
 8673, 500702, 001878,  1.878, X,    -00231, -00030, 008355,    -00033, 000083, -00040,    
 8673, 502606, 001874,  1.874, X,    -00182, -00021, 008377,    -00037, 000082, -00038,    
 8673, 504505, 001873,  1.873, X,    -00142, 000022, 008375,    -00028, 000069, -00032,    
 8673, 506402, 001876,  1.876, X,    -00184, -00004, 008332,    -00028, 000069, -00035,    
 8673, 508302, 001883,  1.883, X,    -00209, -00019, 008396,    -00033, 000083, -00035,    
 8673, 510212, 001878,  1.878, X,    -00186, -00004, 008327,    -00026, 000074, -00034,    
 8673, 512116, 001876,  1.876, X,    -00234, -00017, 008378,    -00033, 000085, -00036,    
 8673, 514017, 001875,  1.875, X,    -00234, -00030, 008388,    -00039, 000071, -00032,    
 8673, 515918, 001875,  1.875, X,    -00235, -00026, 008359,    -00043, 000076, -00032,    
 8673, 517818, 001873,  1.873, X,    -00208, -00036, 008317,    -00040, 000082, -00032,    
 8673, 519715, 001876,  1.876, X,    -00227, 000003, 008314,    -00032, 000082, -00035,    
 8673, 521617, 001876,  1.876, X,    -00224, -00022, 008361,    -00036, 000077, -00031,    
 8673, 523518, 001874,  1.874, X,    -00236, -00025, 008337,    -00035, 000088, -00033,    
 8673, 525417, 001875,  1.875, X,    -00204, -00007, 008404,    -00038, 000078, -00032,    
 8673, 527318, 001875,  1.875, X,    -00232, -00044, 008313,    -00035, 000082, -00026,    
 8673, 529218, 001877,  1.877, X,    -00174, -00049, 008390,    -00036, 000085, -00025,    
 8673, 531121, 001876,  1.876, X,    -00203, -00030, 008397,    -00026, 000076, -00031,    
 8673, 533022, 001875,  1.875, X,    -00231, -00031, 008334,    -00027, 000077, -00040,    
 8673, 534922, 001875,  1.875, X,    -00229, -00027, 008324,    -00040, 000079, -00039,    
 8673, 536822, 001875,  1.875, X,    -00237, -00041, 008379,    -00037, 000079, -00037,    
 8673, 538722, 001876,  1.876, X,    -00212, -00031, 008422,    -00034, 000077, -00037,    
 8673, 540623, 001877,  1.877, X,    -00213, -00058, 008418,    -00030, 000072, -00030,    
 8673, 542525, 001873,  1.873, X,    -00226, -00021, 008383,    -00042, 000070, -00027,    
 8673, 544423, 001874,  1.874, X,    -00233, -00028, 008371,    -00030, 000076, -00028,    
 8673, 546322, 001874,  1.874, X,    -00206, -00041, 008309,    -00031, 000076, -00027,    
 8673, 548221, 001877,  1.877, X,    -00196, -00067, 008322,    -00033, 000074, -00037,    
 8673, 550123, 001874,  1.874, X,    -00184, -00015, 008360,    -00035, 000075, -00038,    
 8673, 552022, 001874,  1.874, X,    -00207, -00025, 008300,    -00036, 000080, -00031,    
 8673, 553921, 001873,  1.873, X,    -00210, -00044, 008343,    -00034, 000077, -00029,    
 8673, 555819, 001875,  1.875, X,    -00227, -00049, 008378,    -00036, 000077, -00028,    
 8673, 557719, 001875,  1.875, X,    -00208, -00066, 008348,    -00039, 000081, -00030,    
 8673, 559618, 001878,  1.878, X,    -00222, -00101, 008378,    -00039, 000073, -00033,    
 8673, 561521, 001874,  1.874, X,    -00186, -00042, 008381,    -00031, 000081, -00038,    
 8673, 563420, 001874,  1.874, X,    -00181, -00020, 008434,    -00035, 000082, -00026,    
 8673, 565319, 001875,  1.875, X,    -00201, 000007, 008336,    -00033, 000075, -00028,    
 8673, 567219, 001873,  1.873, X,    -00210, 000005, 008438,    -00029, 000071, -00030,    
 8673, 569117, 001878,  1.878, X,    -00210, -00004, 008392,    -00031, 000074, -00030,    
 8673, 571021, 001876,  1.876, X,    -00223, 000012, 008344,    -00030, 000082, -00033,    
 8673, 572922, 001878,  1.878, X,    -00177, -00024, 008396,    -00039, 000077, -00027,    
 8673, 574824, 001874,  1.874, X,    -00199, -00010, 008364,    -00033, 000073, -00027,    
 8673, 576724, 001873,  1.873, X,    -00201, -00016, 008335,    -00035, 000073, -00032,    
 8673, 578673, 001890,  1.890, X,    -00169, -00051, 008362,    -00037, 000075, -00037,    
 8673, 580589, 001887,  1.887, X,    -00209, -00046, 008370,    -00032, 000076, -00033,    
 8673, 582501, 001877,  1.877, X,    -00217, 000002, 008404,    -00036, 000077, -00031,    
 8673, 584403, 001875,  1.875, X,    -00206, -00045, 008435,    -00029, 000081, -00027,    
 8673, 586303, 001877,  1.877, X,    -00210, -00039, 008416,    -00035, 000077, -00029,    
 8673, 588204, 001876,  1.876, X,    -00246, -00008, 008453,    -00039, 000072, -00034,    
 8673, 590106, 001876,  1.876, X,    -00222, -00004, 008393,    -00034, 000088, -00035,    
 8673, 592007, 001875,  1.875, X,    -00202, -00002, 008343,    -00035, 000082, -00040,    
 8673, 593907, 001876,  1.876, X,    -00214, -00017, 008328,    -00045, 000081, -00033,    
 8673, 595807, 001874,  1.874, X,    -00201, 000006, 008369,    -00040, 000081, -00026,    
 8673, 597706, 001874,  1.874, X,    -00187, 000018, 008350,    -00040, 000075, -00034,    
 8673, 599610, 001878,  1.878, X,    -00196, -00021, 008380,    -00037, 000073, -00036,    
 8673, 601513, 001876,  1.876, X,    -00176, -00047, 008394,    -00033, 000083, -00039,    
 8673, 603414, 001874,  1.874, X,    -00186, -00014, 008390,    -00037, 000076, -00033,    
 8673, 605313, 001875,  1.875, X,    -00204, -00011, 008369,    -00032, 000081, -00037,    
 8673, 607212, 001875,  1.875, X,    -00201, -00035, 008332,    -00034, 000091, -00033,    
 8673, 609111, 001877,  1.877, X,    -00213, -00014, 008362,    -00031, 000081, -00033,    
 8673, 611013, 001875,  1.875, X,    -00201, 000013, 008385,    -00030, 000079, -00038,    
 8673, 612912, 001877,  1.877, X,    -00195, -00047, 008368,    -00034, 000076, -00037,    
 8673, 614814, 001875,  1.875, X,    -00216, -00032, 008382,    -00036, 000075, -00036,    
 8673, 616714, 001874,  1.874, X,    -00236, -00034, 008377,    -00034, 000074, -00035,    
 8673, 618613, 001877,  1.877, X,    -00166, 000005, 008355,    -00034, 000074, -00039,    
 8673, 620515, 001874,  1.874, X,    -00224, -00027, 008360,    -00026, 000076, -00036,    
 8673, 622413, 001874,  1.874, X,    -00188, 000007, 008396,    -00032, 000078, -00031,    
 8673, 624312, 001875,  1.875, X,    -00227, -00009, 008355,    -00035, 000086, -00026,    
 8673, 626212, 001877,  1.877, X,    -00245, -00018, 008351,    -00037, 000081, -00032,    
 8673, 628113, 001874,  1.874, X,    -00213, 000032, 008361,    -00039, 000072, -00025,    
 8673, 630028, 001877,  1.877, X,    -00205, -00044, 008384,    -00032, 000086, -00018,    
 8673, 631930, 001876,  1.876, X,    -00211, -00002, 008385,    -00033, 000076, -00025,    
 8673, 633831, 001873,  1.873, X,    -00190, 000013, 008406,    -00036, 000074, -00026,    
 8673, 635729, 001875,  1.875, X,    -00191, 000018, 008402,    -00036, 000075, -00033,    
 8673, 637629, 001876,  1.876, X,    -00210, -00021, 008359,    -00033, 000077, -00031,    
 8673, 639529, 001878,  1.878, X,    -00213, 000011, 008361,    -00030, 000078, -00034,    
 8673, 641433, 001874,  1.874, X,    -00195, 000009, 008400,    -00030, 000079, -00028,    
 8673, 643332, 001872,  1.872, X,    -00241, -00034, 008383,    -00030, 000078, -00033,    
 8673, 645229, 001875,  1.875, X,    -00244, 000004, 008349,    -00035, 000075, -00036,    
 8673, 647129, 001875,  1.875, X,    -00226, 000008, 008352,    -00035, 000074, -00038,    
 8673, 649029, 001878,  1.878, X,    -00215, 000037, 008424,    -00022, 000072, -00027,    
 8673, 650932, 001877,  1.877, X,    -00201, 000049, 008489,    -00031, 000072, -00029,    
 8673, 652833, 001878,  1.878, X,    -00188, 000008, 008317,    -00043, 000079, -00030,    
 8673, 654736, 001874,  1.874, X,    -00208, -00015, 008327,    -00039, 000083, -00036,    
 8673, 656634, 001875,  1.875, X,    -00221, -00013, 008363,    -00037, 000076, -00034,    
 8673, 658533, 001876,  1.876, X,    -00183, 000024, 008391,    -00039, 000076, -00033,    
 8673, 660434, 001876,  1.876, X,    -00211, 000002, 008444,    -00032, 000078, -00036,    
