 time,    start,     dur,        perc,  X,    R1,     R2,     R3,     R4,     R5,     R6,        M1,     M2,     M3,     M4,         rMx1,   rMy1,   rMz1,      rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      rQo1,         rQx1,         rQy1,         rQz1,            nMx1,    nMy1,    nMz1,       nAx1,    nAy1,    nAz1,       nGx1,    nGy1,    nGz1,       bx1,       by1,       bz1,          fx1,     fz1,        Qo1,     Qx1,     Qy1,     Qz1,        dQo1,    dQx1,    dQy1,    dQz1,       Ex1,     Ey1,     Ez1,        dEx1,    dEy1,    dEz1,      
 457.270, 808848507, 005136792,  0.514, _,    1489.8, 1525.8, 1469.8, 1577.8, 1260.9, 1682.7,    1412.7, 1492.5, 1680.6, 1695.8,    -00042, 000092, -00005,    -03024, -32768, 011043,    -03746, 001347, -00459,    000878502510, 000023399922, 000033479813, -00616024661,     0.3708,  0.1285,  0.9489,    -3.9912, -0.3682,  1.3441,    -0.3587,  0.9976,  0.1222,    -0.001279,  0.002755,  0.004243,     0.3658,  0.9307,     0.9645, -0.0614, -0.0176, -0.2564,     0.0141, -0.0290,  0.6027,  0.0255,    -0.0381, -0.0594, -0.5161,    -0.3574,  0.9949,  0.1180,    
 457.280, 818848299, 005134167,  0.513, _,    1489.8, 1525.8, 1464.0, 1577.8, 1260.9, 1682.7,    1423.2, 1459.3, 1765.9, 1633.3,    -00047, 000100, -00004,    -32768, 032767, 020035,    001551, 004090, -01169,    000877123177, 000031363464, 000029638232, -00617830346,     0.3989,  0.0838,  0.9545,     3.9911, -3.9955,  2.4249,    -1.0892, -0.4131,  0.3113,    -0.001238,  0.002798,  0.004245,     0.3715,  0.9285,     0.9644, -0.0678, -0.0185, -0.2549,     0.0061, -0.6452, -0.0908,  0.1491,    -0.0418, -0.0479, -0.5161,    -1.0880, -0.4159,  0.3071,    
 457.290, 828849216, 005158958,  0.516, _,    1490.7, 1525.8, 1464.0, 1577.8, 1260.9, 1682.7,    1447.8, 1445.3, 1818.1, 1570.4,    -00047, 000097, -00011,    -32768, 032767, 032767,    005602, 005960, -00791,    000877144477, 000042021368, 000030646907, -00617117457,     0.3989,  0.1006,  0.9148,     3.9911, -3.9955,  3.9552,    -1.5872, -1.4919,  0.2107,    -0.001198,  0.002843,  0.004249,     0.3948,  0.9188,     0.9639, -0.0780, -0.0240, -0.2535,    -0.0370, -1.0197, -0.5538,  0.1319,    -0.0539, -0.0528, -0.5125,    -1.5860, -1.4947,  0.2064,    
 457.300, 838848424, 005136750,  0.514, _,    1490.7, 1525.8, 1458.8, 1577.8, 1260.9, 1682.6,    1510.1, 1461.4, 1743.2, 1566.9,    -00050, 000093, -00002,    -25937, 032767, 032767,    004712, 002566, 001714,    000879952884, 000037352055, 000027399995, -00613562126,     0.4157,  0.1229,  0.9659,     3.9911, -3.1624,  3.9552,    -0.6834, -1.2549, -0.4565,    -0.001165,  0.002893,  0.004255,     0.3970,  0.9178,     0.9628, -0.0834, -0.0299, -0.2554,    -0.0953, -0.5390, -0.5874, -0.1878,    -0.0711, -0.0684, -0.5084,    -0.6822, -1.2578, -0.4607,    
 457.310, 848848299, 005139292,  0.514, _,    1490.7, 1525.8, 1458.8, 1577.8, 1261.1, 1682.6,    1496.9, 1430.4, 1683.7, 1670.8,    -00047, 000093, -00014,    032767, 019043, 000851,    000605, -02397, 000292,    000878570796, 000036082137, 000029496262, -00615518409,     0.3989,  0.1229,  0.8977,     2.3195,  3.9966,  0.1191,     0.6384, -0.1611, -0.0778,    -0.001218,  0.002919,  0.004266,     0.4038,  0.9148,     0.9629, -0.0799, -0.0320, -0.2557,     0.0085,  0.3443, -0.2139, -0.0299,    -0.0785, -0.0828, -0.5111,     0.6396, -0.1640, -0.0820,    
 457.320, 858848341, 005127291,  0.513, _,    1490.7, 1525.8, 1454.7, 1577.7, 1260.9, 1682.7,    1477.2, 1475.6, 1611.8, 1717.1,    -00045, 000091, -00011,    032767, -32768, -12758,    -04340, -03719, 001082,    000880040355, 000039145115, 000031455398, -00613130236,     0.3876,  0.1341,  0.9148,    -3.9912,  3.9966, -1.5166,     0.9904,  1.1558, -0.2882,    -0.001260,  0.002877,  0.004266,     0.3915,  0.9202,     0.9632, -0.0730, -0.0275, -0.2574,     0.0138,  0.6943,  0.4550, -0.1707,    -0.0707, -0.0852, -0.5119,     0.9917,  1.1529, -0.2924,    
 457.330, 868848716, 005139541,  0.514, _,    1490.7, 1526.7, 1452.0, 1577.7, 1260.9, 1682.7,    1431.9, 1474.2, 1647.3, 1728.2,    -00044, 000094, -00010,    028889, -32768, -00939,    -04710, -01729, -00435,    000878579414, 000044945930, 000033607230, -00614711421,     0.3820,  0.1173,  0.9205,    -3.9912,  3.5237, -0.0960,     0.4605,  1.2543,  0.1158,    -0.001299,  0.002832,  0.004265,     0.3781,  0.9258,     0.9637, -0.0686, -0.0216, -0.2573,     0.0426,  0.4445,  0.5892,  0.0157,    -0.0593, -0.0731, -0.5165,     0.4618,  1.2515,  0.1116,    
 457.340, 878848549, 005137792,  0.514, _,    1490.7, 1526.7, 1452.0, 1577.8, 1260.9, 1682.7,    1392.8, 1481.4, 1737.3, 1670.2,    -00044, 000103, -00005,    -32768, -32768, -05720,    -01785, 003563, -01442,    000878932466, 000052008408, 000037662047, -00613413328,     0.3820,  0.0670,  0.9489,    -3.9912, -3.9955, -0.6707,    -0.9489,  0.4754,  0.3840,    -0.001257,  0.002789,  0.004257,     0.3498,  0.9368,     0.9639, -0.0729, -0.0173, -0.2556,     0.0231, -0.4379,  0.4277,  0.1615,    -0.0536, -0.0595, -0.5171,    -0.9476,  0.4726,  0.3798,    
 457.350, 888848466, 005142041,  0.514, _,    1490.7, 1526.7, 1449.0, 1577.8, 1260.9, 1682.6,    1431.6, 1491.7, 1780.1, 1578.1,    -00050, 000095, -00004,    -32768, 032767, 027768,    002680, 006265, 000140,    000878773691, 000059279138, 000037314217, -00613002348,     0.4157,  0.1117,  0.9545,     3.9911, -3.9955,  3.3543,    -1.6685, -0.7137, -0.0373,    -0.001219,  0.002836,  0.004261,     0.4027,  0.9153,     0.9630, -0.0825, -0.0191, -0.2557,    -0.0678, -0.9554, -0.1783, -0.0129,    -0.0644, -0.0532, -0.5138,    -1.6673, -0.7166, -0.0415,    
 457.360, 898848466, 005138666,  0.514, _,    1490.7, 1526.7, 1445.8, 1577.8, 1260.9, 1682.7,    1486.3, 1442.5, 1781.0, 1572.0,    -00049, 000094, -00008,    -32768, 032767, 032767,    005539, 003418, 000315,    000880023431, 000058284802, 000031621104, -00611623441,     0.4101,  0.1173,  0.9318,     3.9911, -3.9955,  3.9552,    -0.9103, -1.4751, -0.0839,    -0.001180,  0.002881,  0.004267,     0.4130,  0.9107,     0.9623, -0.0893, -0.0255, -0.2556,    -0.0577, -0.6881, -0.6413,  0.0035,    -0.0821, -0.0615, -0.5132,    -0.9091, -1.4780, -0.0882,    
 457.370, 908847924, 005136958,  0.514, _,    1490.7, 1526.7, 1445.8, 1577.8, 1260.9, 1682.7,    1521.3, 1456.6, 1694.9, 1609.0,    -00044, 000096, -00010,    014525, 032767, 029653,    002575, -00581, 001868,    000881988000, 000051746430, 000031572617, -00609380134,     0.3820,  0.1061,  0.9205,     3.9911,  1.7720,  3.5809,     0.1547, -0.6858, -0.4975,    -0.001217,  0.002927,  0.004281,     0.3876,  0.9218,     0.9616, -0.0891, -0.0299, -0.2578,    -0.0687,  0.0231, -0.4425, -0.2184,    -0.0923, -0.0774, -0.5117,     0.1559, -0.6887, -0.5018,    
 457.380, 918848424, 005136542,  0.514, _,    1490.7, 1526.7, 1444.9, 1577.8, 1260.9, 1682.7,    1498.5, 1444.8, 1630.0, 1708.5,    -00049, 000092, -00008,    032767, -32768, -32768,    -02251, -04658, 000736,    000881344908, 000045315695, 000035646281, -00610596814,     0.4101,  0.1285,  0.9318,    -3.9912,  3.9966, -3.9216,     1.2405,  0.5995, -0.1960,    -0.001259,  0.002885,  0.004281,     0.4061,  0.9138,     0.9620, -0.0817, -0.0284, -0.2589,     0.0302,  0.7424,  0.1547, -0.1038,    -0.0894, -0.0862, -0.5157,     1.2418,  0.5966, -0.2003,    
 457.390, 928848507, 005132625,  0.513, _,    1490.7, 1526.7, 1444.9, 1577.8, 1260.9, 1682.7,    1438.2, 1455.2, 1605.4, 1783.0,    -00047, 000091, -00006,    032767, -32768, -27709,    -06715, -05227, -00865,    000880849710, 000042044873, 000039249016, -00611323930,     0.3989,  0.1341,  0.9432,    -3.9912,  3.9966, -3.3136,     1.3920,  1.7883,  0.2304,    -0.001300,  0.002842,  0.004281,     0.3955,  0.9185,     0.9631, -0.0721, -0.0211, -0.2584,     0.1043,  0.9625,  0.7266,  0.0560,    -0.0756, -0.0796, -0.5188,     1.3933,  1.7855,  0.2261,    
 457.400, 938848382, 005137792,  0.514, _,    1490.7, 1526.7, 1444.9, 1577.8, 1260.9, 1682.6,    1393.5, 1506.9, 1675.2, 1705.9,    -00047, 000097, -00006,    -31846, -32768, -13033,    -05091, 001508, -00644,    000880614560, 000052170130, 000047220316, -00610317951,     0.3989,  0.1006,  0.9432,    -3.9912, -3.8830, -1.5496,    -0.4016,  1.3558,  0.1715,    -0.001258,  0.002800,  0.004273,     0.3825,  0.9240,     0.9633, -0.0726, -0.0133, -0.2580,     0.0232, -0.0572,  0.7748,  0.0319,    -0.0606, -0.0605, -0.5191,    -0.4003,  1.3530,  0.1672,    
 457.410, 948848549, 005138542,  0.514, _,    1490.7, 1526.7, 1441.8, 1577.8, 1260.9, 1682.7,    1405.2, 1480.6, 1769.1, 1626.8,    -00044, 000103, -00012,    -32768, 011718, 015298,    000774, 005054, -01105,    000879802199, 000060303661, 000045545446, -00610867139,     0.3820,  0.0670,  0.9091,     1.4273, -3.9955,  1.8555,    -1.3460, -0.2061,  0.2943,    -0.001201,  0.002819,  0.004272,     0.3796,  0.9251,     0.9631, -0.0802, -0.0126, -0.2566,    -0.0079, -0.7518,  0.0781,  0.1376,    -0.0657, -0.0458, -0.5192,    -1.3448, -0.2089,  0.2900,    
 457.420, 958848174, 005136458,  0.514, _,    1490.7, 1526.7, 1441.8, 1577.7, 1260.9, 1682.7,    1477.1, 1457.4, 1799.4, 1547.7,    -00051, 000092, -00003,    -32768, 032767, 032767,    006230, 005232, 000461,    000882155851, 000062782300, 000041928225, -00607472551,     0.4213,  0.1285,  0.9602,     3.9911, -3.9955,  3.9552,    -1.3934, -1.6591, -0.1228,    -0.001165,  0.002866,  0.004278,     0.4254,  0.9050,     0.9621, -0.0896, -0.0193, -0.2567,    -0.0779, -0.9425, -0.6725, -0.0099,    -0.0807, -0.0479, -0.5159,    -1.3922, -1.6620, -0.1271,    
 457.430, 968848174, 005143292,  0.514, _,    1490.7, 1526.7, 1437.9, 1577.8, 1260.9, 1682.6,    1526.0, 1420.9, 1750.2, 1584.6,    -00043, 000093, -00004,    008991, 032767, 019738,    005962, 000423, 000865,    000881490917, 000052311679, 000037507148, -00609714646,     0.3764,  0.1229,  0.9545,     3.9911,  1.0971,  2.3892,    -0.1127, -1.5878, -0.2304,    -0.001191,  0.002919,  0.004292,     0.3940,  0.9191,     0.9616, -0.0920, -0.0276, -0.2572,    -0.0524, -0.2400, -0.8346, -0.0531,    -0.0957, -0.0657, -0.5146,    -0.1115, -1.5907, -0.2347,    
 457.440, 978848799, 005143083,  0.514, _,    1490.7, 1526.7, 1434.6, 1577.8, 1260.9, 1682.6,    1525.1, 1394.8, 1631.0, 1730.9,    -00045, 000088, -00006,    032767, -09146, -24648,    -00728, -07381, 000019,    000882809007, 000039735951, 000040224962, -00608582537,     0.3876,  0.1508,  0.9432,    -1.1140,  3.9966, -2.9457,     1.9657,  0.1939, -0.0051,    -0.001248,  0.002903,  0.004299,     0.4100,  0.9121,     0.9625, -0.0815, -0.0292, -0.2571,     0.0830,  1.0453, -0.1610,  0.0098,    -0.0961, -0.0831, -0.5144,     1.9669,  0.1910, -0.0094,    
 457.450, 988848257, 005136792,  0.514, _,    1490.7, 1526.7, 1434.6, 1577.8, 1260.9, 1682.6,    1457.3, 1476.6, 1575.8, 1771.9,    -00042, 000087, -00008,    032767, -32768, -32768,    -07288, -05653, 000455,    000883089507, 000038730503, 000046869151, -00607764369,     0.3708,  0.1564,  0.9318,    -3.9912,  3.9966, -3.9216,     1.5055,  1.9409, -0.1212,    -0.001289,  0.002859,  0.004300,     0.3959,  0.9183,     0.9632, -0.0711, -0.0215, -0.2583,     0.0665,  1.0401,  0.7733, -0.1183,    -0.0750, -0.0809, -0.5150,     1.5068,  1.9381, -0.1255,    
 457.460, 998848674, 005118000,  0.512, _,    1490.7, 1526.7, 1430.7, 1577.7, 1260.9, 1682.7,    1385.3, 1495.6, 1655.0, 1745.6,    -00051, 000099, -00005,    003278, -32768, -14736,    -06620, -00155, -01253,    000881644056, 000045560847, 000052249761, -00608949420,     0.4213,  0.0894,  0.9489,    -3.9912,  0.4004, -1.7543,     0.0413,  1.7630,  0.3337,    -0.001292,  0.002799,  0.004293,     0.3888,  0.9213,     0.9638, -0.0684, -0.0123, -0.2573,     0.0599,  0.2674,  0.9256,  0.1018,    -0.0585, -0.0608, -0.5191,     0.0426,  1.7602,  0.3294,    
 457.470, 008848424, 005134833,  0.513, _,    1490.7, 1526.7, 1430.7, 1577.7, 1260.9, 1682.7,    1418.9, 1508.4, 1741.0, 1613.1,    -00044, 000101, -00003,    -32768, 017249, 011980,    000069, 005155, 000213,    000882865586, 000054635963, 000046277337, -00606912820,     0.3820,  0.0782,  0.9602,     2.1010, -3.9955,  1.4567,    -1.3729, -0.0184, -0.0567,    -0.001238,  0.002826,  0.004293,     0.3682,  0.9298,     0.9632, -0.0758, -0.0108, -0.2577,    -0.0504, -0.7373,  0.1492, -0.0388,    -0.0581, -0.0414, -0.5180,    -1.3716, -0.0212, -0.0610,    
 457.480, 018848091, 005137833,  0.514, _,    1492.1, 1526.8, 1428.0, 1577.8, 1260.9, 1682.6,    1474.2, 1442.4, 1827.4, 1537.5,    -00054, 000095, -00004,    -32768, 032767, 032767,    007650, 006017, -00131,    000882303410, 000055790554, 000041765325, -00607951565,     0.4382,  0.1117,  0.9545,     3.9911, -3.9955,  3.9552,    -1.6024, -2.0373,  0.0349,    -0.001202,  0.002874,  0.004298,     0.4295,  0.9031,     0.9624, -0.0867, -0.0190, -0.2568,    -0.0636, -1.0936, -0.8214,  0.0785,    -0.0731, -0.0424, -0.5185,    -1.6012, -2.0402,  0.0306,    
 457.490, 028848049, 005134500,  0.513, _,    1492.1, 1526.7, 1426.7, 1577.8, 1260.9, 1682.6,    1530.7, 1402.4, 1741.8, 1606.7,    -00041, 000100, -00009,    006654, 032767, 026276,    005794, -00963, 000427,    000884148523, 000042604177, 000036029687, -00606703894,     0.3652,  0.0838,  0.9261,     3.9911,  0.8121,  3.1750,     0.2565, -1.5430, -0.1137,    -0.001225,  0.002928,  0.004311,     0.3705,  0.9288,     0.9621, -0.0873, -0.0275, -0.2568,    -0.0203, -0.0634, -0.8564,  0.0035,    -0.0903, -0.0637, -0.5151,     0.2577, -1.5460, -0.1180,    
 457.500, 038848257, 005149167,  0.515, _,    1492.9, 1526.7, 1426.7, 1577.7, 1260.9, 1682.6,    1523.8, 1416.7, 1640.0, 1701.1,    -00047, 000091, -00009,    032767, 018094, -07222,    -00273, -05622, 000674,    000884777082, 000032870521, 000039101883, -00606202586,     0.3989,  0.1341,  0.9261,     2.2039,  3.9966, -0.8512,     1.4972,  0.0727, -0.1795,    -0.001277,  0.002955,  0.004323,     0.4075,  0.9132,     0.9625, -0.0795, -0.0297, -0.2576,     0.0372,  0.7877, -0.2175, -0.0779,    -0.0872, -0.0805, -0.5140,     1.4985,  0.0697, -0.1838,    
 457.510, 048853424, 005141583,  0.514, _,    1492.9, 1526.7, 1425.8, 1577.8, 1261.1, 1682.7,    1444.6, 1472.5, 1583.5, 1781.2,    -00045, 000093, -00006,    032767, -32768, -32768,    -07562, -05436, -00087,    000884882833, 000029155159, 000041256813, -00606095367,     0.3876,  0.1229,  0.9432,    -3.9912,  3.9966, -3.9216,     1.4477,  2.0139,  0.0232,    -0.001317,  0.002911,  0.004323,     0.3785,  0.9256,     0.9634, -0.0693, -0.0215, -0.2581,     0.0825,  1.0194,  0.8226, -0.0488,    -0.0707, -0.0808, -0.5161,     1.4490,  2.0110,  0.0188,    
 457.520, 058848174, 005138875,  0.514, _,    1492.9, 1526.7, 1425.9, 1577.8, 1261.1, 1682.6,    1427.3, 1511.9, 1638.8, 1703.5,    -00049, 000094, -00008,    -19249, -32768, -16874,    -05222, -00131, 000575,    000885937529, 000038212021, 000045374888, -00603752557,     0.4101,  0.1173,  0.9318,    -3.9912, -2.3468, -2.0113,     0.0349,  1.3907, -0.1531,    -0.001285,  0.002861,  0.004315,     0.3999,  0.9165,     0.9633, -0.0675, -0.0142, -0.2592,    -0.0036,  0.1758,  0.7304, -0.1191,    -0.0550, -0.0598, -0.5187,     0.0362,  1.3878, -0.1574,    
 457.530, 068848341, 005135041,  0.514, _,    1492.9, 1526.7, 1425.9, 1577.7, 1260.9, 1682.6,    1424.8, 1507.4, 1755.2, 1593.9,    -00046, 000099, -00008,    -32768, 012549, 017891,    001101, 005877, 000319,    000885618386, 000044563195, 000043047446, -00603955787,     0.3933,  0.0894,  0.9318,     1.5285, -3.9955,  2.1672,    -1.5651, -0.2932, -0.0850,    -0.001229,  0.002880,  0.004314,     0.3864,  0.9223,     0.9626, -0.0762, -0.0137, -0.2597,    -0.0618, -0.8663,  0.0514, -0.0450,    -0.0552, -0.0449, -0.5219,    -1.5639, -0.2961, -0.0893,    
 457.540, 078847924, 005157917,  0.516, _,    1492.9, 1526.7, 1425.8, 1577.8, 1260.9, 1682.7,    1472.3, 1428.1, 1787.9, 1593.5,    -00046, 000099, -00003,    -32768, 032767, 032767,    005339, 003122, -00690,    000885717690, 000040286982, 000036530336, -00604539624,     0.3933,  0.0894,  0.9602,     3.9911, -3.9955,  3.9552,    -0.8314, -1.4219,  0.1838,    -0.001188,  0.002924,  0.004318,     0.3828,  0.9238,     0.9623, -0.0827, -0.0198, -0.2583,    -0.0137, -0.6494, -0.6115,  0.1303,    -0.0723, -0.0485, -0.5223,    -0.8303, -1.4248,  0.1794,    
 457.550, 088848341, 005133625,  0.513, _,    1492.9, 1526.7, 1425.8, 1577.8, 1260.9, 1682.7,    1519.8, 1431.3, 1731.4, 1599.4,    -00045, 000091, 000003,    -21901, 032767, 032767,    004647, 000128, 000945,    000887876772, 000030523462, 000032953743, -00602145087,     0.3876,  0.1341,  0.9943,     3.9911, -2.6702,  3.9552,    -0.0341, -1.2376, -0.2517,    -0.001162,  0.002977,  0.004327,     0.3881,  0.9216,     0.9618, -0.0849, -0.0264, -0.2591,    -0.0424, -0.2229, -0.6596, -0.0814,    -0.0819, -0.0634, -0.5184,    -0.0329, -1.2405, -0.2560,    
 457.560, 098848591, 005136083,  0.514, _,    1492.9, 1526.7, 1425.8, 1577.8, 1260.9, 1682.7,    1475.7, 1431.3, 1647.5, 1727.4,    -00046, 000092, -00005,    032767, -32768, -03033,    -02415, -04386, -00444,    000888296734, 000019897964, 000036555288, -00601762563,     0.3933,  0.1285,  0.9489,    -3.9912,  3.9966, -0.3477,     1.1681,  0.6432,  0.1182,    -0.001204,  0.002936,  0.004327,     0.3929,  0.9196,     0.9625, -0.0778, -0.0244, -0.2587,     0.0662,  0.7094,  0.1980,  0.0440,    -0.0828, -0.0774, -0.5191,     1.1693,  0.6402,  0.1139,    
 457.570, 108848341, 005129958,  0.513, _,    1492.9, 1526.7, 1425.9, 1577.8, 1260.9, 1682.6,    1463.4, 1487.2, 1595.1, 1735.8,    -00045, 000086, -00011,    026752, -32768, -13189,    -05770, -04008, 000926,    000890123588, 000017151080, 000040345816, -00598898594,     0.3876,  0.1620,  0.9148,    -3.9912,  3.2630, -1.5684,     1.0674,  1.5366, -0.2466,    -0.001244,  0.002890,  0.004326,     0.4186,  0.9082,     0.9628, -0.0700, -0.0181, -0.2604,     0.0220,  0.7782,  0.6322, -0.1670,    -0.0700, -0.0698, -0.5191,     1.0686,  1.5338, -0.2509,    
 457.580, 118848257, 005137459,  0.514, _,    1492.9, 1526.7, 1425.9, 1577.7, 1260.9, 1682.6,    1424.4, 1514.6, 1660.9, 1681.5,    -00039, 000089, -00003,    -26024, -32768, -07399,    -04103, 001160, 000508,    000889893328, 000017815360, 000038666653, -00599332021,     0.3539,  0.1453,  0.9602,    -3.9912, -3.1730, -0.8725,    -0.3089,  1.0927, -0.1353,    -0.001209,  0.002841,  0.004320,     0.3774,  0.9260,     0.9626, -0.0703, -0.0118, -0.2614,    -0.0177, -0.0309,  0.6308, -0.1055,    -0.0580, -0.0539, -0.5237,    -0.3077,  1.0899, -0.1396,    
 457.590, 128848466, 005146625,  0.515, _,    1492.9, 1526.7, 1425.8, 1577.8, 1260.9, 1682.7,    1451.2, 1472.5, 1722.9, 1635.1,    -00042, 000092, -00008,    -32768, 019666, 013656,    000812, 002168, -00010,    000890298562, 000017126060, 000034692625, -00598993401,     0.3708,  0.1285,  0.9318,     2.3954, -3.9955,  1.6582,    -0.5774, -0.2162,  0.0027,    -0.001158,  0.002873,  0.004322,     0.3975,  0.9176,     0.9623, -0.0741, -0.0123, -0.2614,    -0.0169, -0.3779, -0.0526, -0.0005,    -0.0618, -0.0420, -0.5265,    -0.5762, -0.2191, -0.0017,    
 457.600, 138848341, 005140500,  0.514, _,    1492.9, 1526.7, 1425.8, 1577.8, 1260.9, 1682.7,    1478.3, 1443.0, 1753.3, 1607.0,    -00050, 000100, -00004,    -32768, 032767, 027904,    003859, 002121, -00080,    000890435271, 000013066679, 000031849548, -00599050415,     0.4157,  0.0838,  0.9545,     3.9911, -3.9955,  3.3707,    -0.5649, -1.0277,  0.0213,    -0.001118,  0.002917,  0.004326,     0.3978,  0.9175,     0.9620, -0.0788, -0.0169, -0.2610,    -0.0210, -0.4701, -0.4614,  0.0393,    -0.0688, -0.0450, -0.5262,    -0.5637, -1.0306,  0.0170,    
 457.610, 148848341, 005134125,  0.513, _,    1492.9, 1526.7, 1424.1, 1577.8, 1260.9, 1682.7,    1475.7, 1429.5, 1708.5, 1668.0,    -00047, 000091, -00004,    010261, 022301, 031941,    001158, -01104, -00526,    000891399614, 000000958979, 000028745254, -00597913894,     0.3989,  0.1341,  0.9545,     2.7163,  1.2520,  3.8559,     0.2940, -0.3084,  0.1401,    -0.001157,  0.002961,  0.004338,     0.4081,  0.9130,     0.9622, -0.0774, -0.0194, -0.2602,     0.0241,  0.1341, -0.2499,  0.0715,    -0.0756, -0.0562, -0.5245,     0.2952, -0.3114,  0.1357,    
 457.620, 158848133, 005134083,  0.513, _,    1492.9, 1526.7, 1421.8, 1577.8, 1260.9, 1682.6,    1483.3, 1448.1, 1637.6, 1712.5,    -00041, 000088, -00004,    032767, -31487, -01790,    -02286, -03849, 000357,    000893089992, -00004570928, 000028449888, -00595383470,     0.3652,  0.1508,  0.9545,    -3.8352,  3.9966, -0.1983,     1.0251,  0.6088, -0.0951,    -0.001200,  0.002919,  0.004337,     0.3934,  0.9194,     0.9626, -0.0711, -0.0175, -0.2609,     0.0271,  0.6393,  0.1909, -0.0610,    -0.0717, -0.0603, -0.5228,     1.0263,  0.6059, -0.0994,    
 457.630, 168848299, 005148709,  0.515, _,    1492.9, 1526.7, 1421.8, 1577.8, 1260.9, 1682.6,    1462.4, 1486.4, 1630.5, 1702.3,    -00045, 000084, -00011,    015707, -32768, -08235,    -03698, -02021, 000913,    000893856373, -00010111101, 000028150431, -00594178093,     0.3876,  0.1732,  0.9148,    -3.9912,  1.9161, -0.9730,     0.5382,  0.9848, -0.2431,    -0.001229,  0.002866,  0.004335,     0.4304,  0.9026,     0.9626, -0.0666, -0.0130, -0.2624,    -0.0085,  0.4421,  0.4480, -0.1478,    -0.0603, -0.0533, -0.5248,     0.5395,  0.9820, -0.2475,    
 457.640, 178848841, 005138000,  0.514, _,    1492.9, 1526.8, 1421.7, 1577.8, 1260.9, 1682.7,    1454.6, 1471.5, 1657.1, 1698.5,    -00046, 000096, -00008,    -02031, -27463, -12861,    -02544, -01309, 000193,    000894398862, -00011196973, 000025717450, -00593452122,     0.3933,  0.1061,  0.9318,    -3.3451, -0.2471, -1.5290,     0.3486,  0.6775, -0.0514,    -0.001221,  0.002807,  0.004328,     0.3957,  0.9184,     0.9627, -0.0640, -0.0095, -0.2628,     0.0074,  0.2673,  0.3517, -0.0423,    -0.0539, -0.0426, -0.5286,     0.3498,  0.6747, -0.0557,    
