 Stime,       Sdur,      I1,   I2,   I3,   I4,   I5,   I6,   I7,   I8,   I9,   I0,      O1,   O2,   O3,   O4,   O5,   O6,   O7,   O8,   O9,   O0,  
 0022.231216, 000010,    0980, 2020, 1504, 0980, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.241211, 000011,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.251205, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.261215, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.271210, 000010,    0981, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.281204, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.291214, 000011,    0980, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.301208, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.311218, 000011,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.321213, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.331207, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.341202, 000009,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.351212, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.361206, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.371216, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.381210, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.391220, 000011,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.401215, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.411209, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.421204, 000011,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.431213, 000009,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.441208, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.451202, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.461212, 000010,    0980, 2020, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.471207, 000009,    0980, 2020, 1504, 0980, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.481216, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.491211, 000011,    0980, 2020, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.501205, 000010,    0980, 2020, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.511215, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.521210, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.531204, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.541214, 000011,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.551208, 000011,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.561203, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.571213, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.581207, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.591217, 000011,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.601212, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.611206, 000011,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.621216, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.631210, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.641205, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.651215, 000009,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.661209, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.671204, 000009,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.681213, 000009,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.691208, 000011,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.701202, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.711212, 000009,    0981, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.721207, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.731216, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.741211, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.751205, 000011,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.761215, 000010,    0980, 2020, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.771210, 000011,    0980, 2020, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.781204, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.791214, 000012,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.801208, 000011,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.811203, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.821213, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.831207, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.841217, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.851212, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.861206, 000011,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.871216, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.881210, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.891205, 000011,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.901215, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.911209, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.921204, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.931213, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.941208, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.951202, 000009,    0981, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.961212, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.971207, 000011,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.981216, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0022.991211, 000011,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.001205, 000011,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.011215, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.021210, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.031204, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.041214, 000010,    0980, 2020, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.051208, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.061203, 000009,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.071213, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.081207, 000009,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.091217, 000012,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.101212, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.111206, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.121216, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.131210, 000009,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.141205, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.151215, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.161209, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.171219, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.181213, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.191208, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.201202, 000009,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.211212, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.221207, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.231216, 000009,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.241211, 000012,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.251205, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.261215, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.271210, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.281204, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.291214, 000011,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.301208, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.311203, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.321213, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.331207, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.341202, 000010,    0980, 2020, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.351212, 000010,    0980, 2020, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.361206, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.371216, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.381210, 000011,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.391205, 000012,    0981, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.401215, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.411209, 000011,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.421204, 000011,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.431213, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.441208, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.451202, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.461212, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.471207, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.481216, 000010,    0980, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.491211, 000011,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.501205, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.511215, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.521210, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.531204, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.541214, 000010,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.551208, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.561203, 000010,    0981, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.571213, 000011,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.581207, 000009,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.591217, 000010,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.601212, 000012,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.611206, 000013,    0980, 2020, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.621216, 000012,    0980, 2020, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.631210, 000013,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.641220, 000012,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.651215, 000013,    0980, 2020, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.661209, 000012,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.671219, 000013,    0980, 2020, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.681213, 000012,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.691208, 000013,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.701218, 000013,    0981, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0023.711212, 000013,    0980, 2020, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
